-33.11899440195396, -70.83449032379679
-33.119005896642484, -70.83438671350443
-33.11895292450803, -70.83436440576878
-33.11888626600033, -70.83436704409776
-33.118830705007525, -70.83436435923508
-33.11877237711541, -70.83436148848473
-33.11871682700001, -70.83436139551357
-33.11865850590586, -70.83436118636244
-33.11860017937352, -70.83435829237685
-33.11854462381992, -70.8343555145713
-33.11848636763772, -70.8343553107177
-33.11841439919382, -70.8343554467671
-33.11837080251139, -70.83435269541742
-33.118315901103685, -70.83435257835964
-33.11825796126254, -70.83435216620312
-33.1182025985598, -70.8343494599875
-33.11814161649686, -70.83434661278089
-33.11808341184243, -70.83434656611036
-33.11802798370038, -70.83434630928647
-33.117966937103056, -70.8343436241497
-33.11791144436954, -70.83434346046035
-33.11785039602704, -70.83434056544407
-33.117794839621574, -70.83434047225572
-33.11773379252741, -70.83433774014242
-33.11767545796044, -70.83433762366501
-33.117619900925305, -70.83433470612162
-33.11755885105918, -70.83433454205561
-33.11750051604102, -70.83433162451458
-33.117442182427546, -70.83433160119715
-33.117383847409364, -70.83432868365637
-33.11736149780874, -70.83427565154926
-33.117378164924226, -70.83420625369396
-33.11743940384924, -70.83420653132974
-33.11749773886851, -70.83420667109289
-33.117553294423125, -70.83420667111986
-33.117614405813406, -70.83420947221647
-33.117672737740016, -70.83420935579879
-33.11772835788395, -70.83420949442343
-33.117789470885164, -70.83421241196258
-33.117847739704146, -70.83421229668606
-33.11789969951478, -70.83421230834003
-33.1179571546331, -70.83421496081978
-33.11801540125009, -70.83421520719928
-33.11807537832777, -70.83421818196175
-33.11811774119829, -70.83421827529983
-33.118177090893596, -70.83421838483933
-33.11823864807981, -70.83421839160629
-33.118294330422984, -70.83422142635474
-33.11835272786217, -70.834221426554
-33.11841086874589, -70.83422144896416
-33.1184708189436, -70.83422440564458
-33.11852605071154, -70.83422443598118
-33.11858133378742, -70.83422474622517
-33.11864231062147, -70.83422483070639
-33.11870045012619, -70.83422757138179
-33.118758718489964, -70.83422756651552
-33.118814206500254, -70.83422760799567
-33.11887246950698, -70.8342304735865
-33.11892239619855, -70.83422505215478
-33.11888060598936, -70.83421381380045
-33.11881946203684, -70.83420879250448
-33.118763825918606, -70.83420068561968
-33.11870827329128, -70.83419230580446
-33.118647149025094, -70.83418418148302
