name,point,polyP1,polyP2,polyP3,polyP4,yaw,ancho
16,"-70.8366868243,-33.1116066021","-70.8366945839,-33.1113448749","-70.8367054718,-33.11186794","-70.8366790646,-33.1118683293","-70.8366681769,-33.1113452642",180.99887221311417,0.0024598792764621994
17,"-70.83673869937499,-33.11105104745","-70.8367573468,-33.1113123854","-70.8367309398,-33.1113127747","-70.836720052,-33.1107897095","-70.8367464589,-33.1107893202",180.9988888501984,0.002459880858267509
18,"-70.83667527989999,-33.111051982424996","-70.8366830396,-33.1107902552","-70.8366939271,-33.1113133204","-70.8366675201,-33.1113137097","-70.8366566328,-33.1107906444",180.998841367507,0.002459876079298466
19,"-70.836727717825,-33.11052347445","-70.836746365,-33.1107848124","-70.8367199582,-33.1107852017","-70.8367090707,-33.1102621365","-70.8367354774,-33.1102617472",180.9988673721288,0.0024598770007916238
20,"-70.83666429877499,-33.1105244094","-70.8366720585,-33.1102626821","-70.8366829458,-33.1107857474","-70.8366565389,-33.1107861367","-70.8366456519,-33.1102630714",180.9988245997766,0.0024598769752561473
21,"-70.83671673665,-33.1099959014","-70.8367353836,-33.1102572394","-70.8367089769,-33.1102576287","-70.8366980898,-33.1097345634","-70.8367244963,-33.1097341741",180.9988411206768,0.002459877799213801
22,"-70.836653317925,-33.1099968363","-70.8366610778,-33.109735109","-70.8366719647,-33.1102581743","-70.836645558,-33.1102585636","-70.8366346712,-33.1097354983",180.9988031129211,0.0024598824293888865
23,"-70.83663438577499,-33.112135109975","-70.8366530333,-33.1123964479","-70.8366266259,-33.1123968372","-70.8366157384,-33.111873772","-70.8366421455,-33.1118733828",180.9988581035436,0.0024598783535268653
24,"-70.836570965525,-33.112136044875","-70.8365787255,-33.1118743177","-70.8365896128,-33.1123973828","-70.8365632055,-33.1123977721","-70.8365523183,-33.1118747069",180.99881552211397,0.0024598783280400157
25,"-70.83662340445,-33.11160753705","-70.8366420517,-33.111868875","-70.8366156445,-33.1118692643","-70.8366047573,-33.1113461991","-70.8366311643,-33.1113458098",180.99883217932995,0.002459879250953333
26,"-70.8365599846,-33.111608471924995","-70.8365677446,-33.1113467447","-70.8365786317,-33.1118698099","-70.8365522245,-33.1118701992","-70.8365413376,-33.1113471339",180.99879842716166,0.002459879126956943
27,"-70.83661186045,-33.111052917325","-70.8366305075,-33.1113142553","-70.8366041005,-33.1113146446","-70.8365932135,-33.1107915793","-70.8366196203,-33.1107911901",180.99881983682576,0.0024598760531299012
28,"-70.83654844097501,-33.1110538522","-70.8365562011,-33.1107921249","-70.8365670878,-33.1113151902","-70.8365406808,-33.1113155795","-70.8365297942,-33.1107925142",180.99877280954226,0.002459880780421953
29,"-70.8366008797,-33.1105253443","-70.8366195265,-33.1107866823","-70.8365931197,-33.1107870716","-70.836582233,-33.1102640063","-70.8366086396,-33.110263617",180.99879849298193,0.0024598722927942703
30,"-70.8365374606,-33.11052627915","-70.8365452207,-33.1102645519","-70.8365561072,-33.1107876172","-70.8365297004,-33.1107880064","-70.8365188141,-33.1102649411",180.99875544943635,0.002459872070309713
31,"-70.83658989919999,-33.109997771175","-70.8366085458,-33.1102591092","-70.8365821391,-33.1102594985","-70.8365712527,-33.1097364331","-70.8365976592,-33.1097360439",180.99877668104156,0.002459877649044497
32,"-70.8365264805,-33.109998706024996","-70.8365342407,-33.1097369787","-70.8365451269,-33.1102600441","-70.8365187202,-33.1102604333","-70.8365078342,-33.109737368",180.99873409912425,0.0024598776228785257
33,"-70.83651852615,-33.1126645527","-70.8365371735,-33.1129258906","-70.836510766,-33.1129262799","-70.8364998789,-33.1124032148","-70.8365262862,-33.1124028255",180.99881122260797,0.00245987759970166
34,"-70.83645510555,-33.112665487575","-70.8364628658,-33.1124037604","-70.8364737527,-33.1129268255","-70.8364473452,-33.1129272148","-70.8364364585,-33.1124041496",180.99876831462961,0.0024598774757180683
35,"-70.8365075453,-33.112136979775","-70.8365261924,-33.1123983177","-70.8364997851,-33.112398707","-70.8364888983,-33.1118756418","-70.8365153054,-33.1118752526",180.9987894173596,0.0024598736449652084
36,"-70.83644412505,-33.112137914624995","-70.8364518854,-33.1118761874","-70.836462772,-33.1123992526","-70.8364363646,-33.1123996419","-70.8364254782,-33.1118765766",180.99874663972622,0.002459882931241807
37,"-70.8364965647,-33.111609406775","-70.8365152116,-33.1118707448","-70.8364888044,-33.111871134","-70.8364779179,-33.1113480688","-70.8365043249,-33.1113476795",180.99876774083506,0.0024598791007893485
38,"-70.836433144825,-33.111610341624996","-70.8364409052,-33.1113486144","-70.8364517915,-33.1118716796","-70.8364253844,-33.1118720689","-70.8364144982,-33.1113490036",180.99872974045417,0.002459874418385112
39,"-70.83648502152501,-33.111054787049994","-70.8365036682,-33.1113161251","-70.8364772612,-33.1113165143","-70.8364663749,-33.110793449","-70.8364927818,-33.1107930598",180.9987508162162,0.0024598805586060948
40,"-70.836421602025,-33.11105572185","-70.8364293625,-33.1107939946","-70.8364402485,-33.1113170599","-70.8364138415,-33.1113174491","-70.8364029556,-33.1107943838",180.99870823525538,0.0024598805324333264
41,"-70.83647404152501,-33.11052721395","-70.836492688,-33.110788552","-70.8364662811,-33.1107889412","-70.8364553952,-33.1102658759","-70.8364818018,-33.1102654867",180.9987293361397,0.002459876701100303
42,"-70.836410622425,-33.11052814875","-70.8364183829,-33.1102664215","-70.8364292687,-33.1107894868","-70.8364028618,-33.110789876","-70.8363919763,-33.1102668107",180.99868675401285,0.002459876674935052
43,"-70.8364630618,-33.109999640824995","-70.836481708,-33.1102609789","-70.8364553013,-33.1102613681","-70.8364444157,-33.1097383028","-70.8364708222,-33.1097379135",180.99870341088177,0.0024598775960521036
44,"-70.836399643075,-33.1100005756","-70.8364074037,-33.1097388483","-70.8364182891,-33.1102619137","-70.8363918824,-33.1102623029","-70.8363809971,-33.1097392375",180.99866507814698,0.0024598821290784485
45,"-70.83639168490001,-33.112666422425","-70.8364103319,-33.1129277604","-70.8363839244,-33.1129281496","-70.836373038,-33.1124050845","-70.8363994453,-33.1124046952",180.99874678376057,0.002459877449542485
46,"-70.83632826425,-33.1126673572","-70.8363360249,-33.11240563","-70.836346911,-33.1129286952","-70.8363205035,-33.1129290844","-70.8363096176,-33.1124060192",180.99869472131869,0.0024598773262164116
47,"-70.836380704775,-33.11213884945","-70.8363993515,-33.1124001874","-70.8363729442,-33.1124005767","-70.8363620581,-33.1118775115","-70.8363884653,-33.1118771222",180.99872085982932,0.0024598783480170123
48,"-70.83631728455,-33.112139784225","-70.8363250452,-33.111878057","-70.8363359311,-33.1124011222","-70.8363095238,-33.1124015115","-70.8362986381,-33.1118784462",180.99868253338303,0.0024598735664772406
49,"-70.83636972495,-33.111611276424995","-70.8363883715,-33.1118726144","-70.8363619643,-33.1118730037","-70.8363510785,-33.1113499384","-70.8363774855,-33.1113495492",180.99870362824083,0.0024598790477933985
50,"-70.83630630510001,-33.11161221115","-70.8363140659,-33.1113504839","-70.8363249514,-33.1118735492","-70.8362985443,-33.1118739384","-70.8362876588,-33.1113508731",180.99866072131073,0.002459878923842984
51,"-70.83635818255001,-33.11105665665","-70.8363768288,-33.1113179947","-70.8363504218,-33.1113183839","-70.8363395364,-33.1107953186","-70.8363659432,-33.1107949294",180.99867297301105,0.002459875849312056
52,"-70.8362947631,-33.111057591375","-70.8363025239,-33.1107958641","-70.8363134092,-33.1113189294","-70.8362870022,-33.1113193187","-70.8362761171,-33.1107962533",180.99863968399205,0.0024598759223066137
53,"-70.83634720330001,-33.1105290835","-70.8363658494,-33.1107904216","-70.8363394425,-33.1107908108","-70.8363285573,-33.1102677454","-70.836354964,-33.1102673562",180.99866045156784,0.002459881303776495
54,"-70.836283784225,-33.110530018225","-70.8362915451,-33.110268291","-70.8363024301,-33.1107913563","-70.8362760233,-33.1107917455","-70.8362651384,-33.1102686801",180.99862231696477,0.0024598765248469417
55,"-70.836336224375,-33.110001510325","-70.8363548702,-33.1102628484","-70.8363284635,-33.1102632377","-70.8363175786,-33.1097401722","-70.8363439852,-33.109739783",180.99863452416128,0.0024598822007436106
56,"-70.83627280565,-33.11000244505","-70.8362805666,-33.1097407177","-70.8362914513,-33.1102637832","-70.8362650446,-33.1102641724","-70.8362541601,-33.1097411069",180.99859619969243,0.002459877420410394
57,"-70.836253864275,-33.112140719","-70.8362725106,-33.112402057","-70.8362461033,-33.1124024462","-70.836235218,-33.111879381","-70.8362616252,-33.1118789918",180.99864712980775,0.0024598780987194185
58,"-70.836190444025,-33.1121416537","-70.8361982051,-33.1118799265","-70.8362090902,-33.1124029917","-70.8361826829,-33.1124033809","-70.8361717979,-33.1118803157",180.9986137051289,0.002459878073203121
59,"-70.83624288525,-33.11161314595","-70.8362615314,-33.111874484","-70.8362351242,-33.1118748732","-70.8362242392,-33.1113518079","-70.8362506462,-33.1113514187",180.99863003360682,0.0024598788976419508
60,"-70.83617946535,-33.11161408065","-70.8361872265,-33.1113523534","-70.8361981113,-33.1118754187","-70.8361717041,-33.1118758079","-70.8361608195,-33.1113527426",180.99858745405882,0.0024598788727948047
61,"-70.83623134359999,-33.1110585261","-70.8362499895,-33.1113198642","-70.8362235825,-33.1113202534","-70.8362126978,-33.110797188","-70.8362391046,-33.1107967988",180.9986086700409,0.0024598757983150346
62,"-70.83616792410001,-33.1110594608","-70.8361756853,-33.1107977335","-70.8361865698,-33.1113207989","-70.8361601628,-33.1113211881","-70.8361492785,-33.1107981227",180.99856608932248,0.0024598757721451124
63,"-70.836220365125,-33.11053095290001","-70.8362390108,-33.110792291","-70.836212604,-33.1107926802","-70.8362017195,-33.1102696148","-70.8362281262,-33.1102692256",180.9985917630677,0.002459876596480964
64,"-70.836156946025,-33.1105318876","-70.8361647073,-33.1102701603","-70.8361755915,-33.1107932257","-70.8361491847,-33.1107936149","-70.8361383006,-33.1102705495",180.9985491829723,0.0024598765696568223
65,"-70.83620938695,-33.110003379725","-70.8362280324,-33.1102647179","-70.8362016257,-33.110265107","-70.8361907416,-33.1097420416","-70.8362171481,-33.1097416524",180.99856537356692,0.002459877296439488
66,"-70.8361459682,-33.110004314375004","-70.8361537295,-33.1097425871","-70.8361646135,-33.1102656525","-70.8361382068,-33.1102660417","-70.836127323,-33.1097429762",180.9985319510415,0.00245987727028574
67,"-70.836127023725,-33.112142588375","-70.8361456697,-33.1124039264","-70.8361192624,-33.1124043156","-70.8361083778,-33.1118812503","-70.836134785,-33.1118808612",180.99858269114168,0.002459877948589295
68,"-70.8360636035,-33.11214352305","-70.8360713649,-33.1118817958","-70.8360822493,-33.1124048611","-70.836055842,-33.1124052503","-70.8360449578,-33.111882185",180.99854482829335,0.002459873364640203
69,"-70.83611604545,-33.1116150153","-70.8361346912,-33.1118763534","-70.836108284,-33.1118767426","-70.8360973998,-33.1113536772","-70.8361238068,-33.111353288",180.99855657543108,0.0024598788459848655
70,"-70.83605262557501,-33.111615949925","-70.8360603871,-33.1113542227","-70.8360712711,-33.111877288","-70.836044864,-33.1118776772","-70.8360339801,-33.1113546118",180.99851843984217,0.0024598740657772334
71,"-70.83610450465,-33.111060395425","-70.8361231502,-33.1113217335","-70.8360967432,-33.1113221227","-70.8360858592,-33.1107990573","-70.836112266,-33.1107986682",180.99854441998096,0.0024598756475335097
72,"-70.83604108515,-33.111061330050006","-70.8360488467,-33.1107996028","-70.8360597305,-33.1113226682","-70.8360333235,-33.1113230573","-70.8360224399,-33.1107999919",180.99850151446276,0.0024598755229012104
73,"-70.836093526925,-33.110532822225","-70.8361121722,-33.1107941604","-70.8360857654,-33.1107945495","-70.8360748817,-33.1102714841","-70.8361012884,-33.1102710949",180.99851816756092,0.002459876446355213
74,"-70.836030107825,-33.110533756825","-70.8360378695,-33.1102720295","-70.8360487529,-33.110795095","-70.8360223461,-33.1107954841","-70.8360114628,-33.1102724187",180.99847558788764,0.002459876420195555
75,"-70.8360825495,-33.110005249","-70.8361011946,-33.1102665872","-70.8360747879,-33.1102669763","-70.8360639045,-33.1097439108","-70.836090311,-33.1097435217",180.9985009345993,0.0024598771469779247
76,"-70.836019130775,-33.1100061836","-70.8360268925,-33.1097444563","-70.8360377757,-33.1102675218","-70.836011369,-33.1102679109","-70.8360004859,-33.1097448454",180.99846293003873,0.002459881776513846
77,"-70.836000183225,-33.112144457675","-70.8360188288,-33.1124057958","-70.8359924215,-33.1124061849","-70.8359815377,-33.1118831196","-70.8360079449,-33.1118827304",180.99850923226035,0.002459877896925403
78,"-70.83593676295,-33.112145392275","-70.8359445248,-33.111883665","-70.8359554084,-33.1124067304","-70.835929001,-33.1124071195","-70.8359181176,-33.1118840542",180.99847122733928,0.0024598825263042016
79,"-70.8359892057,-33.111616884549996","-70.8360078511,-33.1118782227","-70.8359814439,-33.1118786118","-70.8359705604,-33.1113555464","-70.8359969674,-33.1113551573",180.99849199998204,0.002459878598718132
80,"-70.8359257858,-33.111617819125","-70.8359335477,-33.1113560919","-70.835944431,-33.1118791572","-70.8359180238,-33.1118795464","-70.8359071407,-33.111356481",180.99844974765438,0.002459878669030422
81,"-70.83597766565,-33.111062264649995","-70.8359963108,-33.1113236028","-70.8359699038,-33.1113239919","-70.8359590206,-33.1108009265","-70.8359854274,-33.1108005374",180.9984708249144,0.0024598754974027204
82,"-70.83591424615,-33.1110631992","-70.8359220081,-33.1108014719","-70.8359328911,-33.1113245374","-70.8359064841,-33.1113249265","-70.8358956013,-33.110801861",180.9984280557315,0.0024598754719056255
83,"-70.835966688675,-33.1105346914","-70.8359853336,-33.1107960296","-70.8359589268,-33.1107964187","-70.8359480438,-33.1102733532","-70.8359744505,-33.1102729641",180.99845372718244,0.0024598762955721806
84,"-70.835903269575,-33.110535625924996","-70.8359110316,-33.1102738986","-70.8359219143,-33.1107969641","-70.8358955075,-33.1107973532","-70.8358846249,-33.1102742878",180.99841147491665,0.002459876367885988
85,"-70.835955712,-33.1100071181","-70.8359743567,-33.1102684563","-70.83594795,-33.1102688454","-70.8359370674,-33.1097457799","-70.8359634739,-33.1097453908",180.99842766562142,0.0024598770940076945
86,"-70.835892293275,-33.110008052625","-70.8359000554,-33.1097463253","-70.8359109378,-33.1102693908","-70.8358845311,-33.11026978","-70.8358736488,-33.1097467144",180.99838979622896,0.002459881821341398
